Asus K72JR-TY285D	0 Ft	17.3" WXGA HD LED háttérvilágítású kijelző - fényes (1600x900) Color Shine			INTEL Pentium Dual-Core P6100	INTEL	Pentium Dual-Core P6100	2.00 Ghz (3M Cache)	4GB	DDR3 1066MHz	320GB	SATA 5400rpm	ATI Mobility Radeon HD 5470 (Park XT)	Dedikált	1GB DDR3 VRAM	3.3 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	420x281x37.4mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K72JR-TY286D	0 Ft	17.3" WXGA HD LED háttérvilágítású kijelző (1600x900) Color Shine			INTEL Core i5 i5-460M	INTEL	Core i5 i5-460M	2.53 Ghz (Turbo 2,8, 3M Cache)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	ATI Mobility Radeon HD 5470 (Park XT)	Dedikált	1GB	3.3 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	420x281x37.4 mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K72JR-TY286D Újraúj notebook	0 Ft	17.3" WXGA HD LED háttérvilágítású kijelző (1600x900) Color Shine			INTEL Core i5 i5-460M	INTEL	Core i5 i5-460M	2.53 Ghz (Turbo 2,8, 3M Cache)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	ATI Mobility Radeon HD 5470 (Park XT)	Dedikált	1GB	3.3 kg	12 hónap magyarországi	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Bemenet Line-In	kimenet	0.3 megapixel	802.11 b/g/n		Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó	Magyar nyelvű billentyűzet, dokumentáció	420x281x37.4 mm	Hálózati adapter	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K72JT-TY015D	0 Ft	17.3" WXGA HD+ kijelző (1600x900) Color Shine			INTEL Core i3 i3-380M	INTEL	Core i3 i3-380M	2.53 GHz (3M Cache)	4GB	DDR3 1066MHz	500GB	SATA 5400rpm	ATI Mobility Radeon HD 6370	Dedikált	1GB DDR3 VRAM	3.11 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4400mAh	Free DOS	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n		Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó (SD, MMC, MS)	Magyar nyelvű billentyűzet, dokumentáció	420x281x350/374mm	Hálózati adapter, hordtáska és egér	Mobile Intel HM55 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K73SV-TY035D	0 Ft	17.3" WXGA HD+ LED háttérvilágítású kijelző - fényes (1600x900)			INTEL Core i5 i5-2410M	INTEL	Core i5 i5-2410M	2.3 Ghz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 540M	Dedikált	1GB DDR3 VRAM	3.2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5200mAh	Free DOS	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó (SD, MMC, MS)	Magyar nyelvű billentyűzet, dokumentáció	420x280x36.8 mm	Hálózati adapter, hátitáska ás egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS K73SV-TY035D+W7HP bundle 17,1"/Intel Core i5-2410M 2,3GHz/4GB/500GB/DVD író/Win7 notebook	0 Ft		17,1"-os	WXGA HD+ LED (1600 x 900)	Intel Core i5-2410M (2,3 GHz, 3MB)				2 x 2 GB DDR3-1333		500 GB, 5400 RPM, SATA					3,2 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás, 5200 mAh	FreeDOS	DVD Super Multi			0,3 megapixel	b/g/n		1 x VGA	4 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	420 x 280 x 36,8 mm			Táska és egér										10/100/1000	90 W																																																																																							
Asus K73SV-TY145D	0 Ft	17.3" WXGA HD+ LED háttérvilágítású kijelző - fényes (1600x900)			INTEL Core i3 i3-2310M	INTEL	Core i3 i3-2310M	2.13 Ghz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 540M	Dedikált	1GB DDR3 VRAM	3.2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5200mAh	Free DOS	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó (SD, MMC, MS)	Magyar nyelvű billentyűzet, dokumentáció	420x280x36.8 mm	Hálózati adapter, hátitáska ás egér	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K73SV-TY277D	0 Ft	17.3" WXGA HD+ LED háttérvilágítású kijelző - fényes (1600x900)			INTEL Core i7 i7-2630QM	INTEL	Core i7 i7-2630QM	2.00 Ghz (6M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 540M	Dedikált	1GB DDR3 VRAM	3.2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5200mAh	Free DOS	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó (SD, MMC, MS)	Magyar nyelvű billentyűzet, dokumentáció	420x280x36.8 mm	Hálózati adapter	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K73SV-TY324D	0 Ft	17.3" WXGA HD+ LED háttérvilágítású kijelző - fényes (1600x900)			INTEL Core i3 i3-2330M	INTEL	Core i3 i3-2330M	2.20 Ghz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 540M	Dedikált	1GB DDR3 VRAM	3.2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5200mAh	Free DOS	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó (SD, MMC, MS)	Magyar nyelvű billentyűzet, dokumentáció	420x280x36.8 mm	Hálózati adapter	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
Asus K73SV-TY325D	0 Ft	17.3" WXGA HD+ LED háttérvilágítású kijelző - fényes (1600x900)			INTEL Core i5 i5-2430M	INTEL	Core i5 i5-2430M	2.4 GHz (3M Cache)	4GB	DDR3 1333MHz	500GB	SATA 5400rpm	nVidia GeForce GT 540M	Dedikált	1GB DDR3 VRAM	3.2 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 5200mAh	Free DOS	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	3-az-1-ben kártyaolvasó (SD, MMC, MS)	Magyar nyelvű billentyűzet, dokumentáció	420x280x36.8 mm	Hálózati adapter	Mobile Intel HM65 Express	2 x SODIMM bővítőhely akár 8GB RAM																																																																																																		
ASUS K75VJ 17,3"/Intel Core i7-3610QM 2,3GHz/8GB/750GB/VGA/DVD író notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció																																																																																802.11 b/g/n																						
ASUS K75VJ-T2062D	0 Ft	17.3" (1600x900)			INTEL Core i5 i5-3210M	INTEL	Core i5 i5-3210M	2,50GHz - 3,10GHz / 3MB	8GB	DDR3 1600MHz	750GB	SATA 5400rpm	nVidia GeForce GT 635M	Dedikált	2GB	3.11 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella	Free DOS	DVD RW SuperMulti	Van	Altec Lansing	0.3 megapixel	802.11 b/g/n	4.0		2xUSB 3.0 + 2xUSB 2.0	Van	SD	Magyar nyelvű billentyűzet, dokumentáció	420 x 282 x 34,6-38,6 mm	Hálózati adapter	Mobile Intel® HM76 Express	2 x SODIMM bővítőhely akár 8GB RAM	Van	Dokkoló: Csatlakoztatható, USB-n keresztül																																																																																																
ASUS K75VJ-T2065D	0 Ft	17.3" WXGA HD+ LED háttérvilágítású kijelző - matt (1600x900)			INTEL Core i7 i7-3610QM	INTEL	Core i7 i7-3610QM	2,30GHz - 3,30GHz / 6MB	4GB	DDR3 1600MHz	750GB	SATA 5400rpm	nVidia GeForce GT 635M	Dedikált	2GB	3.11 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella	Free DOS	DVD RW SuperMulti	Van	Altec Lansing	720p	802.11 b/g/n			2xUSB 3.0 + 2xUSB 2.0	Van	SD	Magyar nyelvű billentyűzet, dokumentáció	420 x 282 x 34,6-38,6 mm	Hálózati adapter	Mobile Intel® HM76 Express	2 x SODIMM bővítőhely akár 8GB RAM	Van																																																																																																	
ASUS L50VN-AK006C 15,4"/Intel Core 2 Duo T9400 2,53GHz/4GB/500GB/Blu-ray Combo/Vista HP notebook	0 Ft																24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561													Magyar nyelvű billentyűzet, dokumentáció													ASUS L50VN-AK006C 15,4"/Intel Core 2 Duo T9400 2,53GHz/4GB/500GB/Blu-ray Combo/Vista HP notebook																																																																																									
Asus Lamborghini VX3	0 Ft	12.1" WXGA kijelző (1280x800) Color Shine			INTEL Core 2 Duo T9300	INTEL	Core 2 Duo T9300		4GB	DDR2 667MHz	320GB	SATA 5400rpm	nVidia GeForce 9300M G (NB9M-GS1)	Dedikált	256MB VRAM	1.68 kg			Magyar nyelvű Microsoft Windows Vista Ultimate	Slim DVD RW SuperMulti Double Layer		Digitális - S/PDIF	0.3 megapixel	802.11 a/g/n	2.0 + EDR		4xUSB 2.0	Van	8-az-1-ben kártyaolvasó (SD, MMC, MS, MS-Pro, mini SD, MS-Duo, MS-Pro Duo-ez utóbbik adapterrel)	Magyar nyelvű billentyűzet, dokumentáció	305x220x31mm		Mobile Intel PM965 Express + ICH8M	2 x SODIMM bővítőhely akár 4GB RAM				Van	Van		A 32bites operációs rendszer miatt, maximum 3GB memória látszik. 64bites operációs rendszer meg fog oldódni a probléma. További információkhoz látogassa meg a következõ web oldalt. http://support.microsoft.com/kb/946003	Van								Van																																																																																		
Asus Lamborghini VX5-6X001Z	0 Ft	16" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core 2 Duo Quad Q9000	INTEL	Core 2 Duo Quad Q9000		4GB	DDR3 1066MHz	2x500GB	SATA 5400rpm	nVidia GeForce GT 130M (N10P-GE1)	Dedikált	1GB DDR3 VRAM	3.5 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4800mAh	Magyar nyelvű Microsoft Windows 7 Home Premium 64bit	Blu-ray olvasó	Bemenet Line-In	Digitális - S/PDIF + Line-in	2.0 megapixel	802.11 b/g/n	2.0 + EDR	Van	4xUSB 2.0	Van	8-az-1-ben kártyaolvasó (SD, MMC, MS, MS-Pro, XD, Smart Media, mini SD adapterrel, MS-Duo)		394x274x48mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM45 Express + ICH9M				Van		Van	Express kártya olvasó																																																																																												
ASUS Lamborghini VX5-6X001Z 16"/Intel Core 2 Quad Q9000 2GHz/4GB/1TB/Blu-ray Combo/Windows 7 U (fekete) notebook	0 Ft		16"-os	WXGA HD (1366 x 768)	Intel Core 2 Quad Q9000 (2 GHz, 1066MHz, 6MB)				2 x 2 GB DDR3-1066		2 x 500 GB, 5400 RPM, SATA					3,5 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Ultimate 64 bit	Blu-ray Disc Combo			2 megapixel	b/g/n	2.1 + EDR	1 x VGA	4 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	394 x 274 x 48 mm			Táska és egér				Nincs	Van					10/100/1000	120 W	Nincs	Nincs		ExpressCard/54				1x Firewire		1 x eSATA																																																																													
Asus Lamborghini VX5-6X002Z	0 Ft	16" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core 2 Duo Quad Q9000	INTEL	Core 2 Duo Quad Q9000		4GB	DDR3 1066MHz	2x500GB	SATA 5400rpm	nVidia GeForce GT 130M (N10P-GE1)	Dedikált	1GB DDR3 VRAM	3.5 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4800mAh	Magyar nyelvű Microsoft Windows 7 Ultimate 64bit	Blu-ray olvasó	Bemenet Line-In	Digitális - S/PDIF + Line-in	2.0 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	8-az-1-ben kártyaolvasó (SD, MMC, MS, MS-Pro, XD, Smart Media, mini SD adapterrel, MS-Duo)	Magyar nyelvű billentyűzet, dokumentáció	394x274x48mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM45 Express + ICH9M				Van		Van	Express kártya olvasó																																																																																												
ASUS M50VN-AS186C 15,4"/Intel Core 2 Duo P8600 2,4GHz/4GB/500GB/Blu-ray olvasó notebook	0 Ft		15,4"-os	WXGA+ (1440x900)	Intel Core 2 Duo P8600 (2,4 GHz, 1066 MHz 3 MB)				2 x 2 GB DDR2-800		500 GB, 5400 RPM, SATA					3,02 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Vista Home Premium	Blu-ray Disc Combo			1,3 megapixel	a/g/n	2.0 + EDR	1 x VGA	4 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	375 x 265 x 34,3-40,6 mm							Nincs	Van					10/100/1000	90 W	Nincs	Nincs		ExpressCard/54				1x Firewire																																																																															
Asus M51A-AP082X	0 Ft	15.4" WXGA kijelző (1280x800) Color Shine			INTEL Core 2 Duo T6400	INTEL	Core 2 Duo T6400		4GB	DDR2 800MHz	320GB	SATA 5400rpm	Intel Graphics Media Accelerator (GMA) 4500MHD (Montevina)	Integrált	256MB VRAM	2.95 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4800mAh	operációs rendszer nélküli	DVD RW SuperMulti	Van	Van	1.3 megapixel	Van			4xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	365x269x28-40,5mm	Hálózati adapter	Mobile Intel GM45 Express + ICH9M		Van		Van		Van	Express kártya olvasó												Van																																																																																
ASUS M51KR-AP054 15,4"/AMD Turion 64 X2 TL-62 2,1GHz/3GB/320GB/DVD S-multi notebook	0 Ft			WXGA (1280x800)												2,95 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561									1 x VGA	4 x USB 2.0			Magyar nyelvű billentyűzet, dokumentáció															90 W																																																																																							
Asus M51KR-AS087	0 Ft	15.4" WXGA+ kijelző (1440x900) Color Shine			AMD Athlon 64 X2 Dual-Core TL-62	AMD	Athlon 64 X2 Dual-Core TL-62		3GB	DDR2 667MHz	250GB	SATA 5400rpm	ATI Mobility Radeon HD 3470 (M82-XT)	Dedikált	256MB VRAM	2.95 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4800mAh	operációs rendszer nélküli	Slim DVD RW SuperMulti Double Layer	Van	Van	1.3 megapixel	802.11 b/g	2.0 + EDR	Van	4xUSB 2.0		8-az-1-ben kártyaolvasó (SD, MMC, MS, MS-Pro, mini SD, MS-Duo, MS-Pro Duo-ez utóbbik adapterrel)	Magyar nyelvű billentyűzet, dokumentáció	365x269x28-40mm	Hálózati adapter, hordtáska és egér	AMD M690G	2 x SODIMM bővítőhely akár 4GB RAM						Express kártya olvasó										Van	Van	Van																																																																																
ASUS M51TA-AP007 15,4"/AMD Turion X2 Ultra ZM-82 2,2GHz/4GB/320GB/DVD S-multi notebook	0 Ft		15,4"-os	WXGA (1280x800)	AMD Turion X2 Ultra Dual-Core ZM-82 (2,2GHz, 2MB)				2 x 2 GB DDR2-667		320 GB, 5400 RPM, SATA					2,95 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	9 cellás		DVD Super Multi			1,3 megapixel	b/g/n	2.0 + EDR	1 x VGA	4 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	365 x 269 x 28-40,5 mm			Táska és egér				Van	Van					10/100/1000	90 W		Van		ExpressCard/54				1x Firewire		1 x eSATA																																																																													
Asus M51TA-AP067	0 Ft	15.4" WXGA kijelző (1280x800) Color Shine			AMD Athlon 64 X2 Dual-Core QL-62	AMD	Athlon 64 X2 Dual-Core QL-62		3GB	DDR2 800MHz	320GB	SATA 5400rpm	ATI Mobility Radeon HD 3650 (M86)	Dedikált	512MB VRAM	2.95 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4800mAh	operációs rendszer nélküli	DVD RW SuperMulti	Van	Van	1.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	8-az-1-ben kártyaolvasó (SD, MMC, MS, MS-Pro, mini SD, MS-Duo, MS-Pro Duo-ez utóbbik adapterrel)	Magyar nyelvű billentyűzet, dokumentáció	365x269x28-40,5mm	Hálózati adapter, hordtáska és egér	AMD M780G	2 x SODIMM bővítőhely akár 4GB RAM			Van			Express kártya olvasó										Van																																																																																		
Asus M51VR-AP184C	0 Ft	15.4" WXGA kijelző (1280x800) Color Shine			INTEL Pentium Dual-Core T3400	INTEL	Pentium Dual-Core T3400		2GB	DDR2 800MHz	250GB	SATA 5400rpm	ATI Mobility Radeon HD 3470 (M82-XT)	Dedikált	256MB VRAM	2.95 kg		6 cella 4800mAh	Magyar nyelvű Microsoft Windows Vista Home Premium	DVD RW SuperMulti	Van	Van	1.3 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	8-az-1-ben kártyaolvasó (SD, MMC, MS, MS-Pro, mini SD, MS-Duo, MS-Pro Duo-ez utóbbik adapterrel)	Magyar nyelvű billentyűzet, dokumentáció	365x269x28-40,5mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM45 Express + ICH9M	2 x SODIMM bővítőhely akár 4GB RAM			Van			Express kártya olvasó										Van		Van																																																																																
Asus M60J-JX051Z	0 Ft	16" WXGA HD LED háttérvilágítású kijelző (1366x768) Color Shine			INTEL Core i7 i7-720QM	INTEL	Core i7 i7-720QM		4GB	DDR3 1333MHz	2x500GB	SATA 5400rpm	nVidia			3.3 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4800mAh	Magyar nyelvű Microsoft Windows 7 Ultimate 64bit	Blu-ray olvasó	Bemenet Line-In	Digitális - S/PDIF	2.0 megapixel	802.11 b/g/n	2.1 + EDR	Van	4xUSB 2.0	Van	4-az-1-ben kártyaolvasó (SD, MMC, MS, MSPro)	Magyar nyelvű billentyűzet, dokumentáció	375x265x34-40mm	Hálózati adapter, hordtáska és egér	Mobile Intel PM55 Express				Van		Van	Express kártya olvasó																																																																																												
ASUS M60J-JX051Z 16"/Intel Core i7-720QM 1,6-2,8GHz/4GB/1000GB/Blu-ray olvasó/Win7 notebook	0 Ft		16"-os	WXGA HD (1366 x 768)	Intel Core i7-720QM (1,6-2,8 GHz, 4 x 256 KB + 6 MB)				2 x 2 GB DDR3-1333		2 x 500 GB, 5400 RPM, SATA					3,3 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	6 cellás	Windows 7 Ultimate 64 bit	Blu-ray Disc Combo			2 megapixel	b/g/n	2.1 + EDR	1 x VGA	4 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	375 x 265 x 34,3-40,6 mm			Táska és egér				Nincs	Van					10/100/1000	90 W	Nincs	Nincs		ExpressCard/54				1x Firewire		1 x eSATA																																																																													
Asus M60VP-6X004C	0 Ft	16" WXGA HD kijelző (1366x768) Color Shine			INTEL Core 2 Duo P8700	INTEL	Core 2 Duo P8700		4GB	DDR2 800MHz	500GB	SATA 5400rpm	ATI Mobility Radeon HD 4650 (M96)	Dedikált	1GB DDR3 VRAM	3.3 kg	24 hónap nemzetközi + magyarországi háztól-házig szolgáltatással	6 cella 4800mAh	operációs rendszer nélküli	DVD RW SuperMulti	Van	Van	2.0 megapixel	Van	Van	Van	4xUSB 2.0	Van	Van	Magyar nyelvű billentyűzet, dokumentáció	392x277x44mm	Hálózati adapter	Mobile Intel PM45 Express + ICH9M						Van	Express kártya olvasó, Infravörös port												Van																																																																																
ASUS M70VN-7S084G 17,1"/Intel Core 2 Duo P8600 2,4GHz/4GB/640GB/Blu-ray olvasó notebook	0 Ft		17,1"-os	WXGA+ (1440x900)	Intel Core 2 Duo P8600 (2,4 GHz, 1066 MHz 3 MB)				2 x 2 GB DDR2-800		2 x 320 GB, 5400 RPM, SATA					3,78 kg	24 hónap ASUS szervizben, ügyfélszolgálat: +36-1-505-4561	8 cellás	Vista Ultimate	Blu-ray Disc Combo			1,3 megapixel	a/g/n	2.1 + EDR	1 x VGA	4 x USB 2.0	1 x HDMI	Van	Magyar nyelvű billentyűzet, dokumentáció	410 x 298 x 38,4-39,4 mm							Nincs	Van					10/100/1000	90 W	Nincs	Nincs		ExpressCard/54				1x Firewire		1 x eSATA																																																																													
